product_id,category_id,rank
2524,194,479
2524,201,681
2525,52,116
2525,185,883
2525,188,1435
2525,194,480
2525,201,682
2526,52,151
2526,185,884
2526,188,1436
2526,194,481
2526,201,683
2527,52,118
2527,185,885
2527,188,1437
2527,194,482
2527,201,684
2528,52,119
2528,185,886
2528,188,1438
2528,194,483
2528,201,685
2529,52,120
2529,185,887
2529,188,1439
2529,189,341
2529,194,484
2529,201,686
2530,52,137
2530,185,888
2530,188,1440
2530,194,485
2530,201,687
2531,52,122
2531,185,889
2531,188,1441
2531,194,486
2531,201,688
2532,52,123
2532,185,890
2532,188,1442
2532,194,487
2532,201,689
2533,52,124
2533,185,891
2533,188,1443
2533,189,342
2533,194,488
2533,201,690
2534,52,125
2534,185,892
2534,188,1444
2534,194,489
2534,201,691
2535,52,126
2535,185,893
2535,188,1445
2535,194,490
2535,201,692
2536,52,127
2536,186,326
2536,188,1446
2536,194,491
2536,201,693
2537,52,128
2537,185,894
2537,188,1447
2537,194,492
2537,201,694
2538,52,129
2538,185,895
2538,188,1448
2538,189,343
2538,194,493
2538,201,695
2539,52,130
2539,185,896
2539,188,1449
2539,194,494
2539,201,696
2540,52,131
2540,185,897
2540,188,1450
2540,194,495
2540,201,697
2541,52,132
2541,185,898
2541,188,1451
2541,189,344
2541,194,496
2541,201,698
2542,52,153
2542,185,899
2542,188,1452
2542,194,497
2542,201,699
2543,52,134
2543,185,900
2543,188,1453
2543,189,345
2543,194,498
2543,201,700
2544,52,135
2544,185,901
2544,188,1454
2544,194,499
2544,201,701
2545,52,146
2545,185,902
2545,188,1455
2545,194,500
2545,201,702
2546,39,48
2546,185,903
2546,188,1698
2546,194,501
2546,201,703
2547,39,70
2547,175,465
2547,185,904
2547,188,1699
2547,201,704
2548,39,50
2548,177,235
2548,185,905
2548,188,1700
2548,201,705
2549,39,51
2549,176,659
2549,185,906
2549,188,1701
2549,201,706
2550,39,52
2550,177,236
2550,185,907
2550,188,1702
2550,201,707
2551,39,53
2551,176,660
2551,185,908
2551,188,1703
2551,201,708
2552,39,54
2552,175,466
2552,185,909
2552,188,1704
2552,201,709
2553,39,55
2553,175,467
2553,185,910
2553,188,1705
2553,201,710
2554,39,56
2554,175,468
2554,185,911
2554,188,1706
2554,201,711
2555,39,62
2555,185,912
2555,188,1707
2555,192,147
2555,201,712
2556,39,58
2556,176,661
2556,185,913
2556,188,1708
2556,201,713
2557,39,66
2557,185,914
2557,188,1709
2557,193,167
2557,201,714
2558,39,60
2558,185,915
2558,188,1710
2558,196,132
2558,201,715
2559,39,61
2559,185,916
2559,188,1711
2559,194,502
2559,201,716
2560,45,160
2560,175,469
2560,186,327
2560,188,1456
2560,200,889
2561,45,161
2561,186,328
2561,188,1457
2561,189,346
2561,195,136
2561,200,890
2562,45,162
2562,176,662
2562,186,329
2562,188,1458
2562,200,891
2563,45,163
2563,186,330
2563,188,1459
2563,195,137
2563,200,892
2564,45,164
2564,186,331
2564,188,1460
2564,193,168
2564,200,893
2565,45,165
2565,175,470
2565,180,706
2565,188,1461
2565,189,347
2565,200,894
2566,45,166
2566,175,471
2566,180,707
2566,188,1462
2566,200,895
2567,45,167
2567,180,708
2567,188,1463
2567,189,348
2567,192,148
2567,200,896
2568,45,168
2568,176,663
2568,180,709
2568,188,1464
2568,200,897
2569,45,169
2569,180,710
2569,188,1465
2569,196,133
2569,200,898
2570,45,170
2570,176,664
2570,180,711
2570,188,1466
2570,200,899
2571,45,171
2571,175,472
2571,180,712
2571,188,1467
2571,200,900
2572,45,172
2572,176,665
2572,180,713
2572,188,1468
2572,189,349
2572,200,901
2573,45,173
2573,180,714
2573,188,1469
2573,194,503
2573,200,902
2574,45,174
2574,185,917
2574,188,1470
2574,195,138
2574,200,903
2575,45,175
2575,185,918
2575,188,1471
2575,194,504
2575,200,904
2576,45,176
2576,176,666
2576,185,919
2576,188,1472
2576,200,905
2577,45,177
2577,185,920
2577,188,1473
2577,194,505
2577,200,906
2578,45,178
2578,175,473
2578,185,921
2578,188,1474
2578,189,350
2578,200,907
2579,45,179
2579,175,474
2579,185,922
2579,188,1475
2579,200,908
2580,45,180
2580,176,667
2580,180,715
2580,188,1476
2580,200,909
2581,45,181
2581,176,668
2581,185,923
2581,188,1477
2581,200,910
2582,45,182
2582,175,475
2582,185,924
2582,188,1478
2582,200,911
2583,45,183
2583,175,476
2583,180,716
2583,188,1479
2583,189,351
2583,200,912
2584,45,184
2584,180,717
2584,188,1480
2584,193,169
2584,200,913
2585,45,185
2585,180,718
2585,188,1481
2585,193,170
2585,200,914
2586,45,186
2586,185,925
2586,188,1482
2586,192,149
2586,200,915
2587,45,187
2587,180,719
2587,188,1483
2587,192,150
2587,200,916
2588,45,188
2588,176,669
2588,180,720
2588,188,1484
2588,200,917
2589,45,189
2589,176,670
2589,185,926
2589,188,1485
2589,200,918
2590,45,190
2590,185,927
2590,188,1486
2590,193,171
2590,200,919
2591,45,191
2591,175,477
2591,185,928
2591,188,1487
2591,200,920
2592,45,192
2592,176,671
2592,185,929
2592,188,1488
2592,189,352
2592,200,921
2593,45,193
2593,176,672
2593,180,721
2593,188,1489
2593,200,922
2594,45,194
2594,176,673
2594,185,930
2594,188,1490
2594,200,923
2595,45,195
2595,175,478
2595,185,931
2595,188,1491
2595,200,924
2596,45,196
2596,175,479
2596,185,932
2596,188,1492
2596,200,925
2597,45,197
2597,180,722
2597,188,1493
2597,194,506
2597,200,926
2598,45,198
2598,180,723
2598,188,1494
2598,189,353
2598,196,134
2598,200,927
2599,45,199
2599,180,724
2599,188,1495
2599,194,507
2599,200,928
2600,44,262
2600,176,674
2600,186,332
2600,188,1496
2600,199,690
2601,44,263
2601,175,480
2601,186,333
2601,188,1497
2601,199,691
2602,44,264
2602,176,675
2602,186,334
2602,188,1498
2602,199,692
2603,44,265
2603,186,335
2603,188,1499
2603,194,508
2603,199,693
2604,44,266
2604,185,933
2604,188,1500
2604,192,151
2604,200,929
2605,44,267
2605,176,676
2605,185,934
2605,188,1501
2605,189,354
2605,200,930
2606,44,268
2606,176,677
2606,185,935
2606,188,1502
2606,200,931
2607,44,269
2607,176,678
2607,180,725
2607,188,1503
2607,200,932
2608,44,270
2608,185,936
2608,188,1504
2608,192,152
2608,200,933
2609,44,271
2609,185,937
2609,188,1505
2609,193,172
2609,200,934
2610,44,272
2610,180,726
2610,188,1506
2610,196,135
2610,200,935
2611,44,273
2611,175,481
2611,186,336
2611,188,1507
2611,199,694
2612,44,274
2612,175,482
2612,186,337
2612,188,1508
2612,199,695
2613,44,275
2613,175,483
2613,180,727
2613,188,1509
2613,199,696
2614,44,276
2614,180,728
2614,188,1510
2614,194,509
2614,199,697
2615,44,277
2615,175,484
2615,180,729
2615,188,1511
2615,200,936
2616,44,278
2616,175,485
2616,180,730
2616,188,1512
2616,189,355
2616,200,937
2617,44,279
2617,177,237
2617,185,938
2617,188,1513
2617,200,938
2618,44,280
2618,185,939
2618,188,1514
2618,195,139
2618,200,939
2619,44,281
2619,185,940
2619,188,1515
2619,195,140
2619,198,403
2619,200,940
2620,44,282
2620,176,679
2620,180,731
2620,188,1516
2620,198,404
2620,200,941
2621,44,283
2621,176,680
2621,180,732
2621,188,1517
2621,200,942
2622,44,284
2622,185,941
2622,188,1518
2622,196,136
2622,200,943
2623,44,285
2623,175,486
2623,185,942
2623,188,1519
2623,200,944
2624,44,286
2624,186,338
2624,188,1520
2624,193,173
2624,199,698
2625,44,287
2625,176,681
2625,180,733
2625,188,1521
2625,200,945
2626,44,288
2626,180,734
2626,188,1522
2626,192,153
2626,200,946
2627,44,289
2627,175,487
2627,180,735
2627,188,1523
2627,200,947
2628,44,290
2628,175,488
2628,180,736
2628,188,1524
2628,200,948
2629,44,291
2629,176,682
2629,180,737
2629,188,1525
2629,200,949
2630,44,232
2630,180,738
2630,189,226
2630,194,510
2630,198,405
2630,200,950
2631,44,233
2631,176,683
2631,180,739
2631,188,1526
2631,200,951
2632,44,234
2632,180,740
2632,188,1527
2632,193,174
2632,200,952
2633,44,235
2633,180,741
2633,189,227
2633,192,154
2633,200,953
2634,44,236
2634,180,742
2634,189,228
2634,196,137
2634,200,954
2635,44,237
2635,180,743
2635,189,229
2635,193,175
2635,200,955
2636,44,238
2636,180,744
2636,188,1528
2636,195,141
2636,200,956
2637,44,239
2637,175,489
2637,180,745
2637,188,1529
2637,200,957
2638,44,240
2638,175,490
2638,180,746
2638,188,1530
2638,200,958
2639,44,241
2639,175,491
2639,180,747
2639,188,1531
2639,199,699
2640,44,242
2640,176,684
2640,180,748
2640,188,1532
2640,198,406
2641,44,243
2641,175,492
2641,180,749
2641,188,1533
2641,199,700
2641,200,959
2642,44,244
2642,176,685
2642,180,750
2642,188,1534
2642,200,960
2643,44,245
2643,185,943
2643,189,230
2643,196,138
2643,199,701
2644,44,246
2644,185,944
2644,188,1535
2644,194,511
2644,199,702
2645,44,247
2645,176,686
2645,185,945
2645,189,231
2645,200,961
2646,44,248
2646,176,687
2646,185,946
2646,189,232
2646,200,962
2647,44,249
2647,185,947
2647,189,233
2647,194,512
2647,200,963
2648,44,250
2648,176,688
2648,185,948
2648,188,1536
2648,199,703
2649,44,251
2649,185,949
2649,188,1537
2649,196,139
2649,199,704
2650,44,252
2650,176,689
2650,180,751
2650,188,1538
2650,200,964
2651,44,253
2651,175,493
2651,185,950
2651,189,234
2651,200,965
2652,44,254
2652,177,238
2652,185,951
2652,188,1539
2652,199,705
2653,44,255
2653,185,952
2653,189,235
2653,192,155
2653,200,966
2654,44,256
2654,176,690
2654,185,953
2654,188,1540
2654,200,967
2655,44,257
2655,185,954
2655,188,1541
2655,194,513
2655,201,717
2656,44,258
2656,185,955
2656,188,1542
2656,194,514
2656,201,718
2657,44,259
2657,185,956
2657,188,1543
2657,194,515
2657,201,719
2658,44,260
2658,185,957
2658,188,1544
2658,194,516
2658,201,720
2659,44,261
2659,185,958
2659,189,236
2659,194,517
2659,201,721
2660,38,17
2660,180,752
2660,194,518
2660,201,722
2661,38,18
2661,180,753
2661,194,519
2661,201,723
2662,38,19
2662,180,754
2662,194,520
2662,201,724
2663,38,20
2663,176,691
2663,180,755
2663,201,725
2664,38,21
2664,176,692
2664,180,756
2664,201,726
2665,42,148
2665,177,239
2665,179,424
2665,187,38
2665,201,727
2666,42,149
2666,179,425
2666,188,1546
2666,194,521
2666,201,728
2667,42,150
2667,177,240
2667,179,426
2667,189,356
2667,201,729
2668,42,151
2668,179,427
2668,189,357
2668,194,522
2668,201,730
2669,42,152
2669,177,241
2669,179,428
2669,189,358
2669,201,731
2670,42,153
2670,179,429
2670,189,359
2670,194,523
2670,201,732
2671,42,154
2671,179,430
2671,189,360
2671,194,524
2671,201,733
2672,42,155
2672,179,431
2672,189,361
2672,196,140
2672,201,734
2673,42,156
2673,179,432
2673,189,362
2673,195,142
2673,201,735
2674,42,157
2674,179,433
2674,189,363
2674,194,525
2674,201,736
2675,42,158
2675,179,434
2675,188,1555
2675,196,141
2675,201,737
2676,42,159
2676,179,435
2676,189,364
2676,194,526
2676,201,738
2677,42,160
2677,179,436
2677,189,365
2677,194,527
2677,201,739
2678,42,161
2678,179,437
2678,189,366
2678,194,528
2678,201,740
2679,42,162
2679,179,438
2679,189,367
2679,194,529
2679,201,741
2680,42,163
2680,175,494
2680,179,439
2680,187,23
2680,201,742
2681,42,164
2681,179,440
2681,187,24
2681,192,156
2681,201,743
2682,42,165
2682,179,441
2682,187,25
2682,194,530
2682,201,744
2683,42,166
2683,179,442
2683,187,26
2683,194,531
2683,201,745
2684,42,167
2684,175,495
2684,179,443
2684,187,27
2684,201,746
2685,42,168
2685,177,242
2685,179,444
2685,188,1560
2685,201,747
2686,42,169
2686,179,445
2686,188,1712
2686,194,532
2686,198,473
2686,201,748
2687,42,170
2687,175,496
2687,179,446
2687,188,1562
2687,201,749
2688,42,171
2688,176,693
2688,179,447
2688,188,1563
2688,201,750
2689,42,172
2689,177,243
2689,179,448
2689,188,1564
2689,201,751
2690,42,173
2690,175,497
2690,179,449
2690,188,1565
2690,201,752
2691,42,174
2691,175,498
2691,179,450
2691,188,1566
2691,201,753
2692,42,175
2692,179,451
2692,188,1567
2692,194,533
2692,201,754
2693,42,176
2693,175,499
2693,179,452
2693,188,1568
2693,201,755
2694,42,177
2694,179,453
2694,188,1569
2694,194,534
2694,201,756
2695,42,178
2695,176,694
2695,179,454
2695,189,237
2695,201,757
2696,42,179
2696,175,500
2696,179,455
2696,189,238
2696,201,758
2697,42,180
2697,179,456
2697,189,239
2697,194,535
2697,201,759
2698,42,181
2698,175,501
2698,179,457
2698,189,240
2698,201,760
2699,42,182
2699,175,502
2699,179,458
2699,189,241
2699,201,761
2700,42,183
2700,177,244
2700,179,459
2700,189,242
2700,201,762
2701,42,184
2701,175,503
2701,179,460
2701,189,243
2701,201,763
2702,42,185
2702,179,461
2702,189,244
2702,194,536
2702,201,764
2703,42,186
2703,175,504
2703,179,462
2703,189,245
2703,201,765
2704,42,187
2704,175,505
2704,179,463
2704,189,246
2704,201,766
2705,42,188
2705,179,464
2705,190,47
2705,194,537
2705,201,767
2706,42,189
2706,175,506
2706,179,465
2706,190,48
2706,201,768
2707,42,190
2707,179,466
2707,190,49
2707,194,538
2707,201,769
2708,42,191
2708,177,245
2708,179,467
2708,190,50
2708,201,770
2709,42,192
2709,179,468
2709,190,51
2709,194,539
2709,201,771
2710,42,193
2710,175,507
2710,179,469
2710,190,52
2710,201,772
2711,42,194
2711,176,695
2711,179,470
2711,190,53
2711,201,773
2712,42,195
2712,175,508
2712,179,471
2712,190,54
2712,201,774
2713,42,196
2713,179,472
2713,190,55
2713,194,540
2713,201,775
2714,42,197
2714,175,509
2714,179,473
2714,190,56
2714,201,776
2715,42,198
2715,179,474
2715,190,57
2715,194,541
2715,201,777
2716,42,199
2716,176,696
2716,179,475
2716,190,58
2716,201,778
2717,42,200
2717,179,476
2717,190,59
2717,196,142
2717,201,779
2718,42,201
2718,177,246
2718,179,477
2718,190,60
2718,201,780
2719,42,202
2719,176,697
2719,179,478
2719,190,61
2719,201,781
2720,43,292
2720,179,479
2720,188,1713
2720,194,542
2720,200,968
2720,201,857
2721,43,293
2721,179,480
2721,188,1571
2721,192,157
2721,198,407
2722,43,294
2722,175,510
2722,179,481
2722,188,1572
2722,189,368
2722,200,969
2723,43,295
2723,177,247
2723,179,482
2723,188,1573
2723,198,408
2724,43,296
2724,175,511
2724,179,483
2724,188,1574
2724,199,706
2725,43,297
2725,176,698
2725,179,484
2725,188,1575
2725,199,707
2726,43,298
2726,175,512
2726,179,485
2726,188,1714
2726,198,474
2726,199,708
2727,43,299
2727,176,699
2727,179,486
2727,188,1577
2727,199,709
2728,43,300
2728,177,248
2728,179,487
2728,188,1578
2728,200,970
2729,43,301
2729,179,488
2729,188,1579
2729,194,543
2729,199,710
2730,43,302
2730,176,700
2730,179,489
2730,188,1715
2730,198,475
2730,199,711
2731,43,303
2731,179,490
2731,188,1581
2731,192,158
2731,199,712
2732,43,304
2732,176,845
2732,179,491
2732,188,1582
2732,198,476
2732,199,713
2733,43,305
2733,176,701
2733,179,492
2733,188,1583
2733,199,714
2734,43,306
2734,175,513
2734,179,493
2734,188,1584
2734,200,971
2735,43,307
2735,179,494
2735,188,1585
2735,194,544
2735,199,715
2736,43,308
2736,177,250
2736,179,495
2736,188,1586
2736,199,716
2737,43,309
2737,175,514
2737,179,496
2737,188,1716
2737,198,477
2737,199,717
2738,43,310
2738,177,251
2738,179,497
2738,188,1588
2738,198,409
2739,43,311
2739,175,515
2739,179,498
2739,188,1589
2739,200,972
2740,43,312
2740,177,252
2740,179,499
2740,188,1590
2740,198,410
2741,43,313
2741,177,253
2741,179,500
2741,188,1591
2741,200,973
2742,43,314
2742,179,501
2742,188,1592
2742,192,159
2742,198,411
2743,43,315
2743,176,702
2743,179,502
2743,188,1593
2743,198,412
2744,43,316
2744,179,503
2744,188,1594
2744,194,545
2744,200,974
2745,43,317
2745,179,504
2745,188,1595
2745,196,143
2745,198,413
2746,43,318
2746,177,254
2746,179,505
2746,188,1596
2746,200,975
2747,43,319
2747,176,703
2747,179,506
2747,188,1597
2747,198,414
2748,43,320
2748,175,516
2748,179,507
2748,188,1598
2748,200,976
2749,43,321
2749,177,255
2749,179,508
2749,188,1599
2749,198,415
2750,43,322
2750,179,509
2750,188,1600
2750,194,546
2750,200,977
2751,43,323
2751,175,517
2751,179,510
2751,188,1601
2751,198,416
2752,43,324
2752,177,256
2752,179,511
2752,188,1602
2752,198,417
2753,43,325
2753,176,704
2753,179,512
2753,188,1603
2753,199,718
2754,43,326
2754,179,513
2754,188,1604
2754,194,547
2754,199,719
2755,43,327
2755,179,514
2755,188,1605
2755,196,144
2755,200,978
2756,43,328
2756,179,515
2756,188,1606
2756,194,548
2756,198,418
2757,43,329
2757,177,257
2757,179,516
2757,188,1607
2757,199,720
2758,43,330
2758,176,705
2758,179,517
2758,188,1608
2758,198,419
2759,43,331
2759,179,518
2759,188,1609
2759,194,549
2759,200,979
2760,43,332
2760,179,519
2760,188,1610
2760,196,145
2760,198,420
2761,43,333
2761,179,520
2761,188,1611
2761,196,146
2761,198,421
2762,43,334
2762,177,258
2762,180,757
2762,189,369
2762,190,66
2762,199,721
2763,43,335
2763,177,259
2763,180,758
2763,189,370
2763,190,67
2763,199,722
2764,43,336
2764,180,759
2764,189,371
2764,190,68
2764,194,550
2764,199,723
2765,43,337
2765,176,706
2765,179,521
2765,188,1615
2765,199,724
2766,43,338
2766,179,522
2766,188,1616
2766,194,551
2766,198,422
2767,43,339
2767,179,523
2767,188,1617
2767,196,147
2767,198,423
2768,43,340
2768,177,260
2768,179,524
2768,188,1618
2768,199,725
2769,43,341
2769,177,261
2769,179,525
2769,188,1619
2769,200,980
2770,43,342
2770,175,518
2770,179,526
2770,188,1620
2770,199,726
2771,43,343
2771,179,527
2771,188,1621
2771,196,148
2771,200,981
2772,43,344
2772,175,519
2772,179,528
2772,188,1622
2772,199,727
2773,43,345
2773,175,520
2773,179,529
2773,188,1623
2773,199,728
2774,43,346
2774,177,262
2774,179,530
2774,188,1624
2774,200,982
2775,43,347
2775,179,531
2775,188,1625
2775,192,160
2775,199,729
2776,43,348
2776,176,707
2776,179,532
2776,188,1626
2776,198,424
2777,43,349
2777,179,533
2777,188,1627
2777,192,161
2777,199,730
2778,43,350
2778,177,263
2778,179,534
2778,188,1628
2778,200,983
2779,43,351
2779,175,521
2779,179,535
2779,188,1629
2779,200,984
2780,43,352
2780,179,536
2780,188,1630
2780,192,162
2780,199,731
2781,43,353
2781,179,537
2781,188,1631
2781,194,552
2781,198,425
2782,43,354
2782,176,708
2782,179,538
2782,188,1632
2782,198,426
2783,43,355
2783,179,539
2783,188,1633
2783,194,553
2783,199,732
2784,43,356
2784,176,709
2784,179,540
2784,188,1634
2784,200,985
2785,34,37
2786,37,108
2786,185,986
2787,37,109
2787,185,985
2788,37,110
2788,185,984
2789,37,111
2789,185,983
2790,37,112
2790,180,784
2791,37,113
2791,180,783
2792,37,114
2792,180,782
2793,37,115
2793,185,982
2794,37,116
2794,185,981
2795,37,117
2795,185,992
2796,37,118
2796,185,980
2797,37,119
2797,180,781
2798,37,120
2798,180,772
2799,37,121
2799,180,771
2800,37,122
2800,180,770
2801,37,123
2801,180,769
2802,37,124
2802,180,780
2803,37,125
2803,185,979
2804,37,126
2804,185,991
2805,37,127
2805,180,768
2806,36,90
2806,185,1018
2807,36,91
2807,185,1019
2808,36,92
2808,185,978
2809,36,93
2809,185,1020
2810,36,94
2810,185,1021
2811,36,95
2811,185,1022
2812,36,96
2812,185,977
2813,36,97
2813,185,1023
2814,36,98
2814,185,976
2815,36,99
2815,180,763
2816,36,100
2816,180,762
2817,36,101
2817,180,761
2818,36,102
2818,180,760
2819,36,103
2819,185,975
2820,36,104
2820,185,974
2821,36,105
2821,185,973
2822,36,106
2822,185,972
2823,36,107
2823,185,971
2824,36,108
2824,185,970
2825,36,109
2825,185,969
2826,35,85
2826,180,778
2827,35,86
2827,180,777
2828,35,87
2828,185,990
2829,35,88
2829,185,989
2830,35,89
2830,180,776
2831,35,90
2831,185,988
2832,35,91
2832,180,775
2833,35,92
2833,185,968
2834,35,93
2834,180,774
2835,35,94
2835,180,773
2836,35,95
2836,185,967
2837,35,96
2837,185,966
2838,32,1
2838,35,2
2838,178,3
2838,185,4
2838,216,5
2838,217,6
2839,35,98
2839,185,964
2840,35,99
2840,185,963
2841,35,100
2841,185,962
2842,35,101
2842,185,961
2843,35,102
2843,185,960
2844,35,103
2844,185,959
2845,35,104
2845,185,987
2846,53,325
2847,53,339
2847,188,1847
2847,191,73
2847,193,220
2847,199,915
2848,50,448
2848,185,995
2848,188,1853
2848,193,222
2848,200,1232
2849,50,452
2849,185,994
2849,188,1852
2849,193,221
2849,199,918
2849,200,1231
2850,50,453
2850,176,817
2850,186,341
2850,188,1851
2850,200,1230
2851,50,455
2851,186,340
2851,188,1850
2851,194,643
2851,201,1299
2852,50,457
2852,176,816
2852,185,993
2852,188,1849
2852,199,917
2853,50,460
2853,186,339
2853,188,1848
2853,194,642
2853,199,916
2853,201,1298
2854,52,136
2854,185,996
2854,188,1854
2854,194,650
2854,201,1300
2855,52,141
2855,185,997
2855,188,1855
2855,194,651
2855,199,919
2856,194,646
2857,194,647
2858,194,648
2859,194,649
2860,51,90
2860,201,1301
2861,51,91
2861,201,1302
2862,51,92
2862,201,1303
2863,51,93
2863,201,1304
2864,51,94
2864,201,1305
2865,51,95
2865,201,1306
2866,51,96
2866,201,1307
2867,51,97
2867,185,1000
2867,188,1862
2867,193,224
2867,201,1308
2868,51,103
2868,186,345
2868,188,1861
2868,189,462
2868,193,223
2868,201,1309
2869,51,105
2869,175,600
2869,186,344
2869,188,1860
2869,189,461
2869,201,1310
2870,51,107
2870,176,818
2870,185,999
2870,188,1859
2870,199,924
2871,51,110
2871,186,343
2871,188,1858
2871,189,460
2871,201,1312
2872,51,113
2872,175,599
2872,185,998
2872,188,1857
2872,200,1233
2873,51,116
2873,186,342
2873,188,1856
2873,189,459
2873,196,191
2873,201,1314
2874,40,200
2874,185,1005
2874,188,1867
2874,192,205
2874,198,597
2874,200,1238
2875,40,204
2875,176,821
2875,185,1004
2875,188,1866
2875,200,1237
2876,40,208
2876,176,820
2876,185,1003
2876,188,1865
2876,198,596
2876,200,1236
2877,40,212
2877,185,1002
2877,188,1864
2877,196,193
2877,198,595
2877,200,1235
2878,40,216
2878,185,1001
2878,188,1863
2878,192,204
2878,198,594
2878,201,1315
2879,39,63
2879,175,602
2879,185,1010
2879,188,1878
2879,199,933
2879,201,1316
2880,39,74
2880,185,1009
2880,188,1877
2880,193,225
2880,199,932
2880,201,1317
2881,39,71
2881,176,823
2881,185,1008
2881,188,1876
2881,199,931
2881,201,1318
2882,39,79
2882,175,601
2882,177,299
2882,185,1007
2882,199,930
2882,201,1319
2883,39,64
2883,185,1006
2883,187,94
2883,188,1872
2883,192,206
2883,199,927
2884,39,78
2884,185,1011
2884,187,97
2884,192,208
2884,201,1320
2885,39,76
2885,185,1012
2885,187,98
2885,194,652
2885,201,1321
2886,40,205
2886,185,1013
2886,188,1879
2886,194,653
2886,198,605
2887,40,209
2887,177,300
2887,185,1014
2887,188,1880
2887,198,604
2888,40,213
2888,176,824
2888,185,1015
2888,187,99
2888,198,603
2889,40,201
2889,175,603
2889,185,1016
2889,188,1882
2889,198,602
2890,40,197
2890,185,1017
2890,188,1883
2890,192,209
2890,198,601
2891,51,117
2891,185,1025
2891,188,1885
2891,189,463
2891,196,195
2891,201,1323
2892,51,118
2892,185,1024
2892,188,1884
2892,195,186
2892,201,1322
2893,38,22
2893,175,604
2893,180,803
2893,201,1324
2894,38,23
2894,176,825
2894,180,802
2894,201,1325
2895,38,24
2895,175,605
2895,180,801
2895,201,1326
2896,38,25
2896,180,800
2896,194,654
2896,201,1327
2897,38,26
2897,180,799
2897,194,655
2897,201,1328
2898,38,27
2898,180,798
2898,194,656
2898,201,1329
2899,38,28
2899,180,797
2899,194,657
2899,201,1330
2900,38,29
2900,180,796
2900,194,658
2900,201,1331
2901,38,30
2901,180,795
2901,194,659
2901,201,1332
2902,38,31
2902,180,794
2902,194,660
2902,201,1333
2903,38,32
2903,180,793
2903,194,661
2903,201,1334
2904,38,33
2904,175,606
2904,180,792
2904,201,1335
2905,38,34
2905,180,791
2905,192,210
2905,198,606
2906,38,35
2906,176,826
2906,180,790
2906,198,607
2907,38,36
2907,180,789
2907,194,662
2907,198,608
2908,38,37
2908,176,827
2908,180,788
2908,198,609
2909,38,38
2909,176,828
2909,180,787
2909,198,610
2910,38,39
2910,176,829
2910,180,786
2910,198,611
2911,38,40
2911,176,830
2911,180,785
2911,198,612
2912,41,33
2912,180,804
2912,188,1886
2912,195,187
2913,41,34
2913,180,805
2913,189,464
2913,196,196
2914,41,35
2914,180,806
2914,187,100
2914,195,188
2915,41,36
2915,180,807
2915,188,1887
2915,195,189
2916,41,37
2916,175,607
2916,180,808
2916,188,1888
2917,41,38
2917,175,608
2917,180,809
2917,187,101
2918,41,39
2918,175,609
2918,180,810
2918,187,102
2919,41,40
2919,175,610
2919,180,811
2919,187,103
2920,41,41
2920,180,812
2920,188,1889
2920,195,190
2921,41,42
2921,175,611
2921,180,813
2921,189,465
2922,41,43
2922,175,612
2922,185,1026
2922,187,104
2923,41,44
2923,185,1027
2923,187,105
2923,188,1890
2923,189,466
2923,190,69
2923,196,197
2924,41,45
2924,175,613
2924,185,1028
2924,187,106
2924,188,1891
2924,189,467
2924,190,70
2925,41,46
2925,185,1029
2925,187,107
2925,188,1892
2925,189,468
2925,190,71
2925,195,191
2926,41,47
2926,175,614
2926,185,1030
2926,187,108
2926,188,1893
2926,189,469
2926,190,72
2927,50,464
2927,180,818
2927,188,1898
2927,196,199
2928,50,465
2928,176,831
2928,180,817
2928,188,1897
2929,50,466
2929,180,816
2929,188,1896
2929,195,192
2930,50,467
2930,180,815
2930,188,1895
2930,196,198
2931,50,468
2931,180,814
2931,188,1894
2931,194,663
2932,52,156
2932,188,1899
2932,191,74
2932,194,664
2932,200,1241
2932,201,1336
2933,51,119
2933,176,832
2933,185,1031
2933,188,1900
2933,200,1242
2933,201,1337
2934,53,347
2934,176,833
2934,189,470
2934,191,76
2934,199,934
2934,201,1338
2935,50,469
2935,185,1032
2935,188,1901
2935,195,193
2935,201,1339
2936,50,470
2936,175,618
2936,185,1033
2936,188,1902
2936,201,1340
2937,50,471
2937,185,1034
2937,188,1903
2937,196,204
2937,201,1341
2938,50,472
2938,175,617
2938,185,1035
2938,188,1904
2938,200,1246
2939,50,473
2939,185,1036
2939,188,1905
2939,196,203
2939,199,939
2940,50,474
2940,185,1037
2940,188,1906
2940,194,666
2940,201,1344
2941,50,475
2941,185,1038
2941,188,1907
2941,193,232
2941,200,1245
2942,50,476
2942,185,1039
2942,188,1908
2942,196,202
2942,200,1244
2943,50,477
2943,175,616
2943,186,351
2943,188,1909
2943,201,1347
2944,50,478
2944,177,301
2944,185,1041
2944,188,1910
2944,198,615
2945,50,479
2945,185,1042
2945,188,1911
2945,196,201
2945,201,1349
2946,50,480
2946,176,834
2946,186,350
2946,188,1912
2946,193,237
2946,200,1243
2947,50,481
2947,186,349
2947,188,1913
2947,194,665
2947,198,614
2948,50,482
2948,186,348
2948,188,1914
2948,193,239
2948,199,948
2949,50,483
2949,185,1046
2949,188,1915
2949,196,200
2949,199,949
2950,50,484
2950,175,615
2950,185,1047
2950,189,471
2950,198,613
2951,53,1
2951,185,2
2951,188,3
2952,53,1
2952,185,2
2952,188,3
2953,53,1
2953,185,2
2953,188,3
2954,53,1
2954,185,2
2954,188,3
2955,53,1
2955,185,2
2955,188,3
2956,53,1
2956,185,2
2956,188,3
2957,53,1
